Name,N,NNZ,Nonzeros(nnz/N),Density,Diags,Num_diag_elem,Num_diag_elem_per_NNZ,Small_rows_percentage,Small_rows_elem_percentage,NNZ_min,NNZ_max,NNZ_mean,NNZ_sd,DiffNNZ_min,DiffNNZ_max,DiffNNZ_mean,DiffNNZ_sd,BW_min,BW_max,BW_mean,BW_sd,Scatter_min,Scatter_max,Scatter_mean,Scatter_geom,Scatter_sd,Misses,FLOPS_byte
as-735_G_573.mtx,7716,21167,2.74326,0.000355529,9513,46367174,2190.540653,93.882843,45.764633,0,1181,2.743261,18.936382,0,1180,3.510368,25.532215,0.0,0.993261,0.14394,1769.486938,1.3e-05,1.0,0.246043,0.001833,0.427927,0.027636,0.161625
as-735_G_308.mtx,7716,15959,2.0683,0.000268053,7425,40056846,2509.984711,95.010368,45.573032,0,871,2.0683,14.940078,0,870,2.665371,20.04636,0.0,0.993261,0.088794,1337.424072,1.3e-05,1.0,0.217374,0.00078,0.409671,0.005296,0.144908
as-735_G_345.mtx,7716,16085,2.08463,0.00027017,7619,40590404,2523.494187,95.178848,46.652161,0,915,2.084629,15.437638,0,914,2.67224,20.760632,0.0,0.993261,0.093057,1380.37915,1.3e-05,1.0,0.219985,0.000839,0.411572,0.006135,0.145387
as-735_G_331.mtx,7716,16203,2.09992,0.000272152,7561,40516882,2500.579029,95.049248,45.769302,0,897,2.099922,15.227006,0,896,2.710212,20.447544,0.0,0.993261,0.091794,1369.567627,1.3e-05,1.0,0.215038,0.000792,0.408059,0.005677,0.145831
as-735_G_177.mtx,7716,13801,1.78862,0.000231807,6559,36846740,2669.860155,95.658371,46.011158,0,766,1.788621,13.534603,0,765,2.315189,18.1644,0.0,0.988466,0.070258,1161.013184,1.3e-05,1.0,0.197625,0.000503,0.395761,0.002545,0.13597
as-735_G_186.mtx,7716,13900,1.80145,0.00023347,6649,37171802,2674.23036,95.69725,46.230217,0,783,1.801452,13.701739,0,782,2.328797,18.409098,0.0,0.99041,0.072365,1186.896851,1.3e-05,1.0,0.196928,0.000512,0.395144,0.002682,0.136414
as-735_G_181.mtx,7716,13823,1.79147,0.000232176,6591,36972436,2674.704189,95.69725,46.118786,0,771,1.791472,13.600614,0,770,2.318559,18.261259,0.0,0.988466,0.07113,1170.718262,1.3e-05,1.0,0.196771,0.000501,0.395042,0.002567,0.136069
as-735_G_241.mtx,7716,14503,1.8796,0.000243598,6925,38083152,2625.88099,95.334373,45.75605,0,835,1.879601,14.271441,0,834,2.432478,19.184713,0.0,0.980041,0.078546,1245.513794,1.3e-05,1.0,0.196374,0.000546,0.394637,0.003165,0.13904
as-735_G_558.mtx,7716,20925,2.7119,0.000351464,9391,46141598,2205.094289,94.012444,45.85424,0,1168,2.711897,18.767763,0,1167,3.484059,25.310791,0.0,0.993261,0.140622,1747.872681,1.3e-05,1.0,0.241462,0.001711,0.425118,0.024743,0.160966
as-735_G_265.mtx,7716,14337,1.85809,0.00024081,7021,38321060,2672.878566,95.619492,47.555275,0,841,1.858087,14.266423,0,840,2.374546,19.197296,0.0,0.750907,0.079758,1259.232056,1.3e-05,1.0,0.20727,0.00062,0.402904,0.003672,0.138329
as-735_G_398.mtx,7716,17264,2.23743,0.000289973,8047,42056690,2436.091867,94.945564,46.547729,0,1000,2.237429,16.482828,0,999,2.87986,22.225563,0.0,0.993261,0.102683,1447.434204,1.3e-05,1.0,0.2222,0.000968,0.412989,0.008301,0.149664
as-735_G_149.mtx,7716,12328,1.59772,0.000207066,6217,35186378,2854.183809,96.280457,48.199223,0,744,1.597719,12.926342,0,743,2.062338,17.467627,0.0,0.988466,0.061768,1096.702026,1.3e-05,1.0,0.200085,0.00046,0.397781,0.002012,0.128943
as-735_G_274.mtx,7716,14562,1.88725,0.000244589,7081,38531650,2646.041066,95.632454,47.926109,0,853,1.887247,14.39425,0,852,2.411612,19.407333,0.0,0.751555,0.081393,1276.050171,1.3e-05,1.0,0.215831,0.000693,0.408868,0.004179,0.139291
as-735_G_418.mtx,7716,2656,0.34422,4.46112e-05,2051,12622030,4752.270331,98.950233,41.528614,0,113,0.34422,3.05384,0,113,0.619881,4.108496,0.0,0.7824,0.016963,662.979187,1.3e-05,1.0,0.019177,2.1e-05,0.135963,2.9e-05,0.046662
as-735_G_221.mtx,7716,14293,1.85238,0.000240071,6839,37806596,2645.112713,95.463974,45.92458,0,820,1.852385,14.104698,0,819,2.396708,18.964983,0.0,0.99041,0.075853,1223.213135,1.3e-05,1.0,0.199363,0.000549,0.396918,0.003053,0.138139
as-735_G_525.mtx,7716,20036,2.59668,0.000336532,9079,45386688,2265.256938,94.388283,46.102016,0,1134,2.596682,18.229147,0,1133,3.353162,24.579184,0.0,0.993261,0.130641,1673.537476,1.3e-05,1.0,0.237748,0.001485,0.42286,0.018697,0.158463
as-735_G_238.mtx,7716,14438,1.87118,0.000242506,6915,38059878,2636.090733,95.39917,46.211388,0,832,1.871177,14.240996,0,831,2.414075,19.144562,0.0,0.989762,0.078774,1251.129883,1.3e-05,1.0,0.201076,0.000572,0.39821,0.003316,0.138763
as-735_G_084.mtx,7716,12236,1.5858,0.00020552,5921,34407278,2811.971069,96.189735,46.477608,0,674,1.585796,12.226066,0,673,2.055858,16.410284,0.0,0.952955,0.057734,1033.778198,1.3e-05,1.0,0.191496,0.000396,0.39126,0.001608,0.128475
as-735_G_609.mtx,7716,22119,2.86664,0.000371519,9905,47257686,2136.520005,93.701401,45.743477,0,1224,2.866641,19.493923,0,1223,3.650467,26.255674,0.0,0.998445,0.153983,1850.792358,1.3e-05,1.0,0.255859,0.002218,0.433375,0.037187,0.164122
as-735_G_365.mtx,7716,16619,2.15384,0.000279139,7811,41252664,2482.259101,95.152931,46.982368,0,952,2.153836,15.931998,0,951,2.760109,21.465906,0.0,0.993261,0.096682,1404.875977,1.3e-05,1.0,0.222294,0.000914,0.412911,0.007148,0.147368
as-735_G_542.mtx,7716,20493,2.65591,0.000344208,9243,45827900,2236.270922,94.090202,45.766846,0,1157,2.65591,18.492517,0,1156,3.418092,24.956657,0.0,0.993261,0.13512,1706.48584,1.3e-05,1.0,0.241967,0.001629,0.425495,0.02182,0.159767
as-735_G_444.mtx,7716,18196,2.35822,0.000305627,8391,43263986,2377.664652,94.582687,46.213455,0,1048,2.358217,17.089567,0,1047,3.029679,23.052813,0.0,0.993261,0.112371,1518.783447,1.3e-05,1.0,0.224328,0.001092,0.414362,0.010857,0.152805
as-735_G_046.mtx,7716,11823,1.53227,0.000198584,5709,33546226,2837.370041,96.319336,46.003551,0,635,1.532271,11.867261,0,634,1.990409,15.922221,0.0,0.991187,0.053266,982.300537,1.3e-05,1.0,0.186301,0.000357,0.38711,0.001351,0.12633
as-735_G_453.mtx,7716,18315,2.37364,0.000307626,8451,43457554,2372.784821,94.595642,46.420967,0,1055,2.373639,17.194962,0,1054,3.048989,23.192244,0.0,0.993261,0.113044,1528.603149,1.3e-05,1.0,0.227571,0.001143,0.416463,0.011425,0.153192
as-735_G_377.mtx,7716,16688,2.16278,0.000280298,7843,41327900,2476.504075,95.023331,46.596355,0,968,2.162779,16.072641,0,967,2.774495,21.649689,0.0,0.993261,0.096973,1410.873291,1.3e-05,1.0,0.226115,0.000946,0.415659,0.007367,0.147619
as-735_G_194.mtx,7716,13949,1.8078,0.000234293,6683,37264530,2671.483977,95.645409,46.039143,0,792,1.807802,13.811358,0,791,2.343313,18.561045,0.0,0.99041,0.072381,1190.443726,1.3e-05,1.0,0.198245,0.00052,0.396046,0.002718,0.136632
as-735_G_633.mtx,7716,22619,2.93144,0.000379917,10123,47666046,2107.345418,93.649559,45.974625,0,1256,2.931441,19.960836,0,1255,3.712675,26.875057,0.0,0.993261,0.160672,1901.211548,1.3e-05,1.0,0.259276,0.002451,0.435288,0.044835,0.165377
as-735_G_240.mtx,7716,14490,1.87792,0.000243379,6923,38084538,2628.332505,95.360291,46.059353,0,830,1.877916,14.224952,0,829,2.424443,19.118587,0.0,0.980041,0.078914,1249.586914,1.3e-05,1.0,0.197159,0.000552,0.395205,0.003206,0.138985
as-735_G_187.mtx,7716,13907,1.80236,0.000233587,6655,37184208,2673.776372,95.69725,46.185375,0,785,1.802359,13.724487,0,784,2.330223,18.434467,0.0,0.99041,0.072528,1190.179565,1.3e-05,1.0,0.197604,0.000515,0.395635,0.002698,0.136445
as-735_G_244.mtx,7716,14649,1.89852,0.00024605,6969,38271040,2612.536009,95.282532,45.880264,0,841,1.898522,14.34453,0,840,2.444531,19.275429,0.0,0.980041,0.079995,1258.256348,1.3e-05,1.0,0.200817,0.000582,0.398036,0.003443,0.139658
as-735_G_258.mtx,7716,14633,1.89645,0.000245781,7027,38475040,2629.333698,95.373253,46.12178,0,839,1.896449,14.308486,0,838,2.442976,19.231024,0.0,0.963971,0.080291,1266.462036,1.3e-05,1.0,0.205837,0.000614,0.401815,0.00364,0.139591
as-735_G_010.mtx,7716,10809,1.40086,0.000181552,5279,31566962,2920.433158,96.708138,46.81284,0,595,1.400855,11.149766,0,595,1.817392,14.955298,0.0,0.991058,0.045243,886.620911,1.3e-05,1.0,0.18612,0.000322,0.387216,0.001068,0.120728
as-735_G_411.mtx,7716,2488,0.322447,4.17894e-05,1935,11902338,4783.89791,98.937271,40.152733,0,106,0.322447,2.880682,0,106,0.582426,3.872897,0.0,0.7824,0.015734,637.398621,1.3e-05,1.0,0.018488,2.1e-05,0.133617,2.8e-05,0.044233
as-735_G_134.mtx,7716,12919,1.67431,0.000216992,6243,35598348,2755.503367,96.047173,46.474186,0,733,1.674313,12.909234,0,732,2.170295,17.345406,0.0,0.988466,0.062931,1092.323853,1.3e-05,1.0,0.195607,0.000449,0.394301,0.002014,0.131864
as-735_G_432.mtx,7716,17915,2.3218,0.000300907,8321,43042158,2402.5765,94.699326,46.346638,0,1029,2.321799,16.918888,0,1028,2.984059,22.812963,0.0,0.993261,0.109364,1496.774658,1.3e-05,1.0,0.223174,0.001052,0.41364,0.010009,0.151879
as-735_G_481.mtx,7716,18923,2.45244,0.000317838,8719,44303696,2341.261745,94.504929,46.525391,0,1084,2.452436,17.570242,0,1083,3.160057,23.709063,0.0,0.993261,0.121496,1600.328003,1.3e-05,1.0,0.229582,0.00124,0.417694,0.013744,0.155122
as-735_G_297.mtx,7716,15793,2.04679,0.000265265,7325,39721710,2515.146584,95.139969,45.691128,0,860,2.046786,14.794393,0,859,2.641135,19.874113,0.0,0.993261,0.085836,1309.890259,1.3e-05,1.0,0.22328,0.000811,0.413733,0.005306,0.14427
as-735_G_637.mtx,7716,22692,2.9409,0.000381143,10153,47755080,2104.489688,93.545876,45.835537,0,1262,2.940902,20.05928,0,1261,3.723432,27.001682,0.0,0.993261,0.162159,1909.533813,1.3e-05,1.0,0.258769,0.00246,0.435059,0.045889,0.165558
as-735_G_307.mtx,7716,15879,2.05793,0.00026671,7395,39982228,2517.931104,95.049248,45.588512,0,867,2.057932,14.907323,0,866,2.653577,20.013409,0.0,0.993261,0.087649,1327.711426,1.3e-05,1.0,0.218077,0.000781,0.410089,0.005226,0.144602
as-735_G_136.mtx,7716,13004,1.68533,0.00021842,6245,35628480,2739.809289,95.995331,46.362659,0,737,1.685329,12.953365,0,736,2.188569,17.392818,0.0,0.99041,0.063296,1095.173096,1.3e-05,1.0,0.196135,0.000454,0.394703,0.002046,0.132273
as-735_G_029.mtx,7716,11586,1.50156,0.000194603,5549,32872216,2837.235974,96.345253,45.788021,0,619,1.501555,11.623295,0,619,1.953732,15.59788,0.0,0.991187,0.050724,951.741943,1.3e-05,1.0,0.184693,0.000343,0.385817,0.001249,0.125065
as-735_G_318.mtx,7716,16245,2.10537,0.000272857,7537,40502992,2493.258972,94.945564,45.318558,0,880,2.105366,15.137113,0,879,2.715785,20.297485,0.0,0.993261,0.089696,1345.028809,1.3e-05,1.0,0.217389,0.000809,0.409542,0.00566,0.145988
as-735_G_062.mtx,7716,11807,1.5302,0.000198315,5743,33620174,2847.478106,96.306374,46.794273,0,646,1.530197,11.857497,0,645,1.973173,15.91143,0.0,0.952955,0.054423,991.178894,1.3e-05,1.0,0.189886,0.000374,0.390129,0.001451,0.126246
as-735_G_071.mtx,7716,11910,1.54355,0.000200045,5805,33896688,2846.069521,96.293419,46.675064,0,658,1.543546,12.013325,0,657,2.000389,16.104816,0.0,0.952955,0.055355,1006.333313,1.3e-05,1.0,0.189737,0.000377,0.389967,0.001474,0.126788
as-735_G_059.mtx,7716,11756,1.52359,0.000197458,5729,33566496,2855.265056,96.319336,46.767609,0,645,1.523587,11.851651,0,644,1.966822,15.897921,0.0,0.952955,0.053931,987.36377,1.3e-05,1.0,0.188139,0.000367,0.388674,0.001411,0.125975
as-735_G_410.mtx,7716,2559,0.331649,4.29819e-05,1987,12233776,4780.686206,98.937271,40.75811,0,108,0.331649,2.932186,0,108,0.599274,3.94672,0.0,0.7824,0.016256,647.065918,1.3e-05,1.0,0.018743,2.1e-05,0.134551,2.8e-05,0.045266
as-735_G_472.mtx,7716,18692,2.4225,0.000313958,8617,44021664,2355.107212,94.479004,46.319283,0,1070,2.422499,17.373526,0,1069,3.115993,23.439119,0.0,0.993261,0.118451,1576.234619,1.3e-05,1.0,0.231406,0.001228,0.418942,0.013023,0.154398
as-735_G_585.mtx,7716,21742,2.81778,0.000365187,9713,46971992,2160.426456,93.701401,45.368412,0,1196,2.817781,19.20075,0,1195,3.599274,25.855173,0.0,0.998445,0.14896,1806.435181,1.3e-05,1.0,0.248697,0.001972,0.429339,0.031367,0.16315
as-735_G_302.mtx,7716,15788,2.04614,0.000265181,7369,39868224,2525.223207,95.127007,45.85128,0,861,2.046138,14.825547,0,860,2.635044,19.903076,0.0,0.993261,0.087184,1323.614136,1.3e-05,1.0,0.217473,0.000768,0.409659,0.005089,0.144251
as-735_G_568.mtx,7716,21039,2.72667,0.000353379,9463,46196044,2195.733828,93.947639,45.819668,0,1168,2.726672,18.802996,0,1167,3.491706,25.329828,0.0,0.993261,0.142654,1765.442871,1.3e-05,1.0,0.245092,0.001795,0.427271,0.026486,0.161278
as-735_G_538.mtx,7716,20319,2.63336,0.000341286,9195,45675510,2247.921158,94.206841,46.16861,0,1154,2.633359,18.439402,0,1153,3.385433,24.88372,0.0,0.993261,0.133896,1695.420166,1.3e-05,1.0,0.239809,0.001578,0.424071,0.0208,0.159275
as-735_G_422.mtx,7716,17598,2.28072,0.000295583,8195,42597500,2420.587567,94.958527,46.908741,0,1017,2.280715,16.71689,0,1016,2.92872,22.541889,0.0,0.993261,0.107021,1479.871582,1.3e-05,1.0,0.221265,0.001003,0.412355,0.00921,0.150812
as-735_G_548.mtx,7716,20715,2.68468,0.000347937,9311,46006218,2220.913251,93.999481,45.730148,0,1157,2.684681,18.585545,0,1156,3.443883,25.08238,0.0,0.993261,0.137961,1723.425171,1.3e-05,1.0,0.24165,0.001669,0.425281,0.0233,0.160387
as-735_G_523.mtx,7716,20106,2.60575,0.000337708,9101,45504884,2263.24898,94.258682,45.876854,0,1133,2.605754,18.238047,0,1132,3.367548,24.614401,0.0,0.993261,0.131375,1678.586182,1.3e-05,1.0,0.237317,0.001483,0.422617,0.01878,0.158665
as-735_G_592.mtx,7716,21907,2.83917,0.000367958,9783,47135774,2151.630712,93.558838,45.259506,0,1200,2.839165,19.242596,0,1199,3.623121,25.920378,0.0,0.998445,0.151181,1818.630737,1.3e-05,1.0,0.246474,0.001982,0.427995,0.032762,0.163578
as-735_G_554.mtx,7716,20857,2.70308,0.000350322,9347,46049032,2207.845424,93.999481,45.764011,0,1162,2.703084,18.703251,0,1161,3.468637,25.223331,0.0,0.993261,0.138465,1729.713379,1.3e-05,1.0,0.24346,0.001718,0.426253,0.024057,0.16078
as-735_G_145.mtx,7716,13221,1.71345,0.000222065,6311,35864148,2712.665305,95.800934,46.002571,0,743,1.713453,13.079226,0,742,2.217729,17.576315,0.0,0.988466,0.065152,1115.072144,1.3e-05,1.0,0.196032,0.000467,0.394588,0.002174,0.133303
as-735_G_546.mtx,7716,20649,2.67613,0.000346828,9295,45993454,2227.393772,93.986519,45.653542,0,1152,2.676127,18.514288,0,1151,3.436755,24.978117,0.0,0.993261,0.137258,1717.981445,1.3e-05,1.0,0.240611,0.00164,0.424652,0.022704,0.160204
as-735_G_692.mtx,7716,25216,3.26801,0.000423537,10861,49143360,1948.895939,92.871956,44.547112,0,1379,3.268014,21.8685,0,1378,4.153447,29.594908,0.0,0.998963,0.179328,2007.475464,1.3e-05,1.0,0.288003,0.004063,0.449852,0.09531,0.171351
as-735_G_049.mtx,7716,11868,1.5381,0.000199339,5717,33554120,2827.27671,96.280457,45.862823,0,638,1.538103,11.902917,0,637,1.996112,15.961989,0.0,0.991187,0.053372,985.645081,1.3e-05,1.0,0.187276,0.000361,0.387911,0.001367,0.126568
as-735_G_361.mtx,7716,16532,2.14256,0.000277678,7789,41143476,2488.717397,95.191811,47.072346,0,947,2.142561,15.8507,0,946,2.743649,21.335604,0.0,0.993261,0.096636,1406.799438,1.3e-05,1.0,0.221687,0.000904,0.412462,0.007024,0.14705
as-735_G_225.mtx,7716,14114,1.82919,0.000237064,6823,37708838,2671.732889,95.541733,46.535355,0,819,1.829186,13.997648,0,818,2.351996,18.816813,0.0,0.99041,0.075194,1214.791382,1.3e-05,1.0,0.199592,0.00055,0.397098,0.003049,0.13736
as-735_G_347.mtx,7716,16051,2.08022,0.000269599,7629,40549854,2526.313252,95.217728,46.969036,0,924,2.080223,15.531402,0,923,2.661612,20.877789,0.0,0.993261,0.093005,1382.705566,1.3e-05,1.0,0.223685,0.000873,0.414043,0.006365,0.145258
as-735_G_197.mtx,7716,14067,1.82309,0.000236275,6725,37452212,2662.416436,95.645409,46.164783,0,798,1.823095,13.877073,0,797,2.359772,18.650719,0.0,0.99041,0.073283,1196.153442,1.3e-05,1.0,0.196769,0.000521,0.394873,0.002784,0.137153
as-735_G_088.mtx,7716,12296,1.59357,0.000206528,5915,34367916,2795.048471,96.137894,46.112556,0,675,1.593572,12.207167,0,674,2.07141,16.365067,0.0,0.952955,0.057649,1032.69165,1.3e-05,1.0,0.190008,0.00039,0.390151,0.001586,0.128781
as-735_G_260.mtx,7716,14713,1.90682,0.000247125,7021,38427124,2611.78033,95.334373,46.054508,0,839,1.906817,14.314829,0,838,2.448549,19.237114,0.0,0.963971,0.080913,1268.308838,1.3e-05,1.0,0.204335,0.00061,0.400692,0.003665,0.139927
as-735_G_123.mtx,7716,12734,1.65034,0.000213885,6157,35296160,2771.804618,96.034218,46.293388,0,718,1.650337,12.707399,0,717,2.137895,17.062281,0.0,0.988466,0.061059,1073.695312,1.3e-05,1.0,0.195588,0.000445,0.394196,0.001941,0.130965
as-735_G_230.mtx,7716,14429,1.87001,0.000242355,6877,37959440,2630.774135,95.451012,46.087742,0,823,1.87001,14.154498,0,822,2.4155,19.037056,0.0,0.988466,0.077152,1233.054932,1.3e-05,1.0,0.201383,0.000568,0.398467,0.003213,0.138724
as-735_G_442.mtx,7716,18181,2.35627,0.000305375,8399,43307898,2382.041582,94.608604,46.185577,0,1045,2.356273,17.073614,0,1044,3.030067,23.033369,0.0,0.993261,0.112147,1517.502441,1.3e-05,1.0,0.225327,0.001097,0.415127,0.010845,0.152756
as-735_G_024.mtx,7716,11101,1.4387,0.000186457,5419,32222342,2902.652193,96.423019,46.221062,0,607,1.438699,11.32783,0,607,1.857569,15.199806,0.0,0.991187,0.047819,921.125488,1.3e-05,1.0,0.190275,0.000347,0.3905,0.001192,0.122393
as-735_G_336.mtx,7716,15822,2.05054,0.000265752,7523,40162768,2538.412843,95.308449,47.080013,0,901,2.050544,15.238297,0,900,2.626231,20.480703,0.0,0.993261,0.09126,1367.625977,1.3e-05,1.0,0.219782,0.000826,0.411381,0.005881,0.144382
as-735_G_079.mtx,7716,12055,1.56234,0.00020248,5853,34077274,2826.816591,96.189735,46.3708,0,669,1.562338,12.132051,0,668,2.022421,16.276358,0.0,0.952955,0.055816,1012.24646,1.3e-05,1.0,0.192431,0.000392,0.392083,0.001545,0.127545
as-735_G_493.mtx,7716,19237,2.49313,0.000323112,8811,44581934,2317.509695,94.427162,46.41576,0,1096,2.493131,17.750769,0,1095,3.206325,23.960003,0.0,0.993261,0.123216,1608.369263,1.3e-05,1.0,0.231712,0.001314,0.41906,0.015137,0.156089
as-735_G_033.mtx,7716,11639,1.50842,0.000195493,5577,32995648,2834.921213,96.306374,45.828678,0,625,1.508424,11.664768,0,624,1.952825,15.642541,0.0,0.991187,0.051474,959.512268,1.3e-05,1.0,0.184106,0.000344,0.385348,0.001272,0.12535
as-735_G_535.mtx,7716,20287,2.62921,0.000340748,9177,45675026,2251.443092,94.24572,45.980183,0,1148,2.629212,18.383993,0,1147,3.389451,24.799305,0.0,0.993261,0.133402,1693.919922,1.3e-05,1.0,0.239371,0.001551,0.423777,0.020225,0.159184
as-735_G_466.mtx,7716,18684,2.42146,0.000313823,8589,43938016,2351.638621,94.414207,46.108971,0,1064,2.421462,17.34107,0,1063,3.113271,23.405209,0.0,0.993261,0.117609,1568.348633,1.3e-05,1.0,0.230692,0.001217,0.418494,0.012833,0.154372
as-735_G_564.mtx,7716,20943,2.71423,0.000351766,9399,46040458,2198.369766,93.973564,45.824379,0,1162,2.71423,18.68565,0,1161,3.487947,25.175526,0.0,0.993261,0.141471,1758.590942,1.3e-05,1.0,0.244531,0.001755,0.426956,0.025357,0.161016
as-735_G_479.mtx,7716,18841,2.44181,0.000316461,8669,44118710,2341.63314,94.517883,46.467808,0,1079,2.441809,17.49041,0,1078,3.147097,23.598148,0.0,0.993261,0.119996,1589.002808,1.3e-05,1.0,0.229113,0.001231,0.417389,0.013465,0.154866
as-735_G_625.mtx,7716,22327,2.8936,0.000375013,10041,47469312,2126.094504,93.766197,46.271332,0,1233,2.893598,19.700651,0,1232,3.660446,26.53013,0.0,0.993261,0.158604,1886.064209,1.3e-05,1.0,0.258482,0.002384,0.434791,0.042464,0.164649
as-735_G_474.mtx,7716,18781,2.43403,0.000315453,8623,43997578,2342.664288,94.479004,46.312763,0,1076,2.434033,17.451237,0,1075,3.131286,23.550787,0.0,0.993261,0.119112,1584.984375,1.3e-05,1.0,0.231101,0.001238,0.41858,0.013229,0.154678
as-735_G_129.mtx,7716,12823,1.66187,0.00021538,6195,35421762,2762.361538,95.930534,46.159245,0,735,1.661871,12.86132,0,734,2.153447,17.274742,0.0,0.988466,0.061844,1080.619751,1.3e-05,1.0,0.196972,0.000452,0.395279,0.001983,0.131399
as-735_G_626.mtx,7716,22431,2.90708,0.000376759,10073,47606978,2122.374303,93.714363,46.119209,0,1240,2.907076,19.784529,0,1239,3.679368,26.628757,0.0,0.993261,0.159281,1888.940674,1.3e-05,1.0,0.257182,0.002377,0.434073,0.042963,0.16491
as-735_G_541.mtx,7716,20421,2.64658,0.000342999,9227,45772654,2241.450174,94.154999,45.942902,0,1158,2.646579,18.488008,0,1157,3.405132,24.953775,0.0,0.993261,0.135111,1704.715942,1.3e-05,1.0,0.24193,0.001615,0.42547,0.021566,0.159564
as-735_G_578.mtx,7716,21354,2.7675,0.00035867,9601,46564922,2180.618245,93.882843,45.89304,0,1190,2.767496,19.076506,0,1189,3.526827,25.692181,0.0,0.998445,0.146267,1788.844849,1.3e-05,1.0,0.246673,0.001893,0.42822,0.029406,0.162126
as-735_G_671.mtx,7716,23824,3.08761,0.000400157,10475,48337102,2028.924698,93.312599,45.382809,0,1322,3.08761,20.883291,0,1321,3.907595,28.191406,0.0,0.990798,0.170756,1951.015381,1.3e-05,1.0,0.270144,0.003037,0.441152,0.064065,0.168258
as-735_G_278.mtx,7716,15188,1.96838,0.000255103,7207,39201128,2581.059257,95.308449,46.056095,0,858,1.968377,14.59154,0,857,2.539269,19.624268,0.0,0.967211,0.083183,1288.807495,1.3e-05,1.0,0.212895,0.00069,0.406725,0.004277,0.14188
as-735_G_601.mtx,7716,22004,2.85174,0.000369587,9839,47216104,2145.796401,93.455154,45.141792,0,1215,2.851737,19.357801,0,1214,3.635303,26.072441,0.0,0.998445,0.152993,1838.86731,1.3e-05,1.0,0.252397,0.002115,0.431559,0.035209,0.163828
as-735_G_656.mtx,7716,23196,3.00622,0.000389609,10301,48023586,2070.33911,93.519958,45.667355,0,1276,3.006221,20.339388,0,1275,3.804562,27.426134,0.0,0.993261,0.1652,1919.883423,1.3e-05,1.0,0.266745,0.002807,0.439361,0.055535,0.166782
as-735_G_112.mtx,7716,12846,1.66485,0.000215766,6115,35176834,2738.349214,95.995331,46.092167,0,701,1.664852,12.613437,0,700,2.148134,16.909435,0.0,0.988466,0.061032,1069.484619,1.3e-05,1.0,0.195042,0.000443,0.393826,0.001935,0.131511
as-735_G_499.mtx,7716,19548,2.53344,0.000328336,8893,44845820,2294.138531,94.323486,45.723347,0,1107,2.533437,17.930332,0,1106,3.281882,24.204557,0.0,0.993261,0.12487,1627.629395,1.3e-05,1.0,0.235554,0.001372,0.421594,0.015956,0.157027
as-735_G_659.mtx,7716,23383,3.03046,0.00039275,10331,48073010,2055.895736,93.40332,45.533081,0,1287,3.030456,20.488535,0,1286,3.842017,27.675011,0.0,0.990798,0.167842,1933.430542,1.3e-05,1.0,0.265233,0.002786,0.438509,0.056424,0.167227
as-735_G_122.mtx,7716,12665,1.64139,0.000212726,6141,35220644,2780.943071,96.060135,46.166599,0,717,1.641394,12.70576,0,716,2.132193,17.063044,0.0,0.988466,0.060362,1068.72937,1.3e-05,1.0,0.197633,0.000448,0.395819,0.001919,0.130626
as-735_G_296.mtx,7716,15537,2.01361,0.000260965,7303,39580282,2547.485486,95.191811,45.832527,0,863,2.013608,14.765603,0,862,2.601866,19.825306,0.0,0.993261,0.085295,1307.190674,1.3e-05,1.0,0.216658,0.000744,0.409242,0.004806,0.143272
as-735_G_606.mtx,7716,22185,2.87519,0.000372628,9899,47292886,2131.750552,93.584763,45.508224,0,1227,2.875194,19.526327,0,1226,3.651374,26.304218,0.0,0.998445,0.154507,1849.021729,1.3e-05,1.0,0.25233,0.002164,0.431386,0.036869,0.16429
as-735_G_387.mtx,7716,17120,2.21877,0.000287554,7985,41857238,2444.932126,94.880768,46.366821,0,984,2.218766,16.319708,0,983,2.851607,21.993275,0.0,0.993261,0.101199,1436.693848,1.3e-05,1.0,0.220372,0.000938,0.411755,0.007862,0.14916
